"日期","最新","开盘","高","低","交易量","百分比变化"
"2016年11月22日","10,985.60","10,910.42","10,985.60","10,910.42","9.58B","0.79"
"2016年11月21日","10,899.92","10,877.08","10,955.44","10,861.81","8.23B","0.10"
"2016年11月18日","10,889.11","10,946.88","10,963.66","10,876.91","7.89B","-0.51"
"2016年11月17日","10,945.42","10,942.10","10,961.80","10,887.51","8.53B","-0.21"
"2016年11月16日","10,968.08","10,970.70","10,998.92","10,956.87","10.92B","0.09"
"2016年11月15日","10,958.10","10,910.15","10,958.10","10,877.40","10.64B","0.46"
"2016年11月14日","10,907.53","10,855.98","10,952.61","10,847.82","13.26B","0.27"
"2016年11月11日","10,878.14","10,823.93","10,878.14","10,792.83","12.60B","0.52"
"2016年11月10日","10,821.66","10,777.10","10,848.98","10,777.10","10.10B","1.16"
"2016年11月9日","10,697.11","10,768.86","10,785.09","10,575.16","10.49B","-0.61"
"2016年11月8日","10,763.13","10,734.07","10,785.88","10,722.35","8.04B","0.64"
"2016年11月7日","10,695.18","10,704.26","10,729.99","10,663.56","8.67B","-0.07"
"2016年11月4日","10,702.57","10,737.91","10,784.84","10,684.47","7.44B","-0.39"
"2016年11月3日","10,743.96","10,662.16","10,804.26","10,655.14","8.83B","0.48"
"2016年11月2日","10,692.65","10,771.35","10,785.11","10,686.94","7.99B","-0.96"
"2016年11月1日","10,796.14","10,714.82","10,797.06","10,706.87","6.69B","0.86"
"2016年10月31日","10,704.30","10,685.36","10,719.04","10,630.30","6.65B","-0.06"
"2016年10月28日","10,711.04","10,783.28","10,836.77","10,710.93","7.69B","-0.72"
"2016年10月27日","10,788.97","10,805.80","10,808.14","10,745.28","7.22B","-0.26"
"2016年10月26日","10,817.51","10,871.24","10,871.24","10,793.63","8.83B","-0.50"
"2016年10月25日","10,871.51","10,846.76","10,871.66","10,841.20","8.66B","0.27"
"2016年10月24日","10,842.64","10,755.49","10,871.16","10,740.18","9.32B","0.87"
"2016年10月21日","10,748.90","10,783.56","10,802.54","10,678.11","8.36B","-0.33"
"2016年10月20日","10,784.33","10,763.46","10,802.66","10,752.92","7.57B","0.25"
"2016年10月19日","10,757.92","10,811.27","10,824.41","10,733.69","8.34B","-0.36"
"2016年10月18日","10,797.02","10,637.69","10,797.02","10,637.69","8.29B","1.37"
"2016年10月17日","10,651.50","10,770.34","10,783.67","10,624.82","8.00B","-1.01"
"2016年10月14日","10,759.68","10,774.37","10,774.37","10,692.07","7.39B","-0.26"
"2016年10月13日","10,787.49","10,784.74","10,818.04","10,757.49","8.14B","-0.01"
"2016年10月12日","10,788.59","10,751.43","10,792.12","10,733.31","7.87B","0.06"
"2016年10月11日","10,782.31","10,743.41","10,782.31","10,727.45","8.58B","0.38"
"2016年10月10日","10,741.69","10,612.21","10,741.69","10,584.70","8.17B","1.65"
"2016年9月30日","10,567.58","10,504.29","10,590.37","10,499.47","5.10B","0.53"
"2016年9月29日","10,512.25","10,477.04","10,553.02","10,477.04","5.55B","0.43"
"2016年9月28日","10,467.16","10,490.05","10,492.93","10,436.12","5.13B","-0.09"
"2016年9月27日","10,476.97","10,375.35","10,476.97","10,352.02","6.18B","0.81"
"2016年9月26日","10,392.70","10,588.35","10,588.51","10,392.70","7.90B","-2.05"
"2016年9月23日","10,609.70","10,670.59","10,679.82","10,607.86","6.86B","-0.49"
"2016年9月22日","10,662.21","10,644.71","10,697.39","10,634.46","7.57B","0.74"
"2016年9月21日","10,583.40","10,543.39","10,600.68","10,538.94","6.02B","0.37"
"2016年9月20日","10,544.53","10,563.04","10,563.73","10,520.08","5.47B","-0.12"
"2016年9月19日","10,557.25","10,476.63","10,570.58","10,476.63","5.79B","0.99"
"2016年9月14日","10,454.24","10,466.83","10,519.96","10,425.69","6.63B","-0.57"
"2016年9月13日","10,514.58","10,519.02","10,545.20","10,460.13","7.41B","0.51"
"2016年9月12日","10,461.58","10,578.78","10,619.89","10,460.51","10.32B","-2.80"
"2016年9月9日","10,762.79","10,855.29","10,877.09","10,762.79","8.50B","-0.81"
"2016年9月8日","10,851.19","10,830.05","10,863.96","10,795.87","7.90B","0.12"
"2016年9月7日","10,838.72","10,860.12","10,903.64","10,827.25","10.51B","-0.21"
"2016年9月6日","10,861.50","10,714.54","10,861.50","10,623.99","10.21B","1.55"
"2016年9月5日","10,695.45","10,682.71","10,756.43","10,674.96","7.34B","0.52"
"2016年9月2日","10,640.42","10,666.10","10,727.88","10,592.08","7.60B","-0.27"
"2016年9月1日","10,669.51","10,759.76","10,765.51","10,669.51","8.29B","-0.82"
"2016年8月31日","10,757.88","10,730.55","10,776.32","10,679.65","7.91B","0.27"
"2016年8月30日","10,729.12","10,732.77","10,787.32","10,713.75","7.23B","0.04"
"2016年8月29日","10,724.40","10,690.95","10,757.26","10,682.26","7.65B","0.29"
"2016年8月26日","10,693.75","10,703.32","10,785.01","10,675.60","8.78B","0.14"
"2016年8月25日","10,679.15","10,694.34","10,699.25","10,564.36","9.72B","-0.76"
"2016年8月24日","10,760.44","10,751.35","10,815.26","10,732.92","8.78B","0.09"
"2016年8月23日","10,750.29","10,720.50","10,793.37","10,680.10","9.04B","0.18"
"2016年8月22日","10,731.40","10,869.06","10,894.84","10,731.20","10.29B","-1.30"
"2016年8月19日","10,872.71","10,865.38","10,911.77","10,819.80","10.80B","-0.06"
"2016年8月18日","10,879.20","10,873.65","10,946.74","10,834.01","13.16B","-0.11"
"2016年8月17日","10,890.69","10,879.99","10,936.58","10,832.78","12.44B","0.07"
"2016年8月16日","10,882.95","10,845.62","10,913.22","10,845.07","14.14B","0.56"
"2016年8月15日","10,822.11","10,556.40","10,862.96","10,552.95","16.16B","2.79"
"2016年8月12日","10,528.10","10,373.05","10,528.10","10,364.47","9.12B","1.32"
"2016年8月11日","10,390.96","10,496.43","10,526.35","10,390.96","8.92B","-1.14"
"2016年8月10日","10,511.16","10,558.49","10,594.77","10,510.91","9.24B","-0.51"
"2016年8月9日","10,564.77","10,466.04","10,564.77","10,457.82","9.20B","0.92"
"2016年8月8日","10,468.88","10,315.00","10,468.88","10,259.30","8.89B","1.22"
"2016年8月5日","10,342.28","10,368.80","10,420.42","10,333.32","8.11B","-0.23"
"2016年8月4日","10,366.50","10,272.72","10,376.21","10,235.70","8.30B","0.83"
"2016年8月3日","10,281.25","10,229.47","10,295.76","10,205.98","7.11B","0.30"
"2016年8月2日","10,250.55","10,173.34","10,250.55","10,157.85","6.14B","0.64"
"2016年8月1日","10,185.48","10,289.89","10,290.05","10,086.65","8.62B","-1.39"
"2016年7月29日","10,329.43","10,384.40","10,411.13","10,294.50","8.52B","-0.64"
"2016年7月28日","10,396.31","10,386.83","10,481.69","10,262.30","11.10B","-0.09"
"2016年7月27日","10,405.85","10,858.70","10,873.26","10,289.96","16.28B","-4.11"
"2016年7月26日","10,852.21","10,714.75","10,852.21","10,713.69","9.11B","1.25"
"2016年7月25日","10,718.35","10,684.55","10,778.73","10,668.64","9.35B","0.09"
"2016年7月22日","10,709.07","10,782.24","10,801.47","10,700.11","10.41B","-0.72"
"2016年7月21日","10,787.21","10,758.33","10,872.34","10,746.88","10.44B","0.25"
"2016年7月20日","10,759.86","10,775.56","10,818.94","10,740.59","9.56B","-0.17"
"2016年7月19日","10,778.25","10,753.87","10,783.22","10,661.39","10.22B","0.15"
"2016年7月18日","10,762.00","10,793.17","10,835.30","10,708.74","11.25B","-0.57"
"2016年7月15日","10,823.21","10,854.50","10,869.07","10,774.54","11.46B","-0.28"
"2016年7月14日","10,854.14","10,834.90","10,866.44","10,786.49","12.07B","0.01"
"2016年7月13日","10,853.56","10,794.50","10,890.02","10,772.83","15.45B","0.89"
"2016年7月12日","10,757.84","10,583.17","10,757.84","10,487.55","14.63B","1.54"
"2016年7月11日","10,594.82","10,633.62","10,734.34","10,587.96","13.19B","-0.16"
"2016年7月8日","10,611.80","10,613.71","10,672.92","10,560.31","11.08B","-0.08"
"2016年7月7日","10,620.58","10,612.23","10,662.70","10,526.81","13.57B","-0.20"
"2016年7月6日","10,641.65","10,567.67","10,641.65","10,538.10","12.32B","0.37"
"2016年7月5日","10,602.77","10,598.42","10,626.02","10,546.70","12.59B","-0.07"
"2016年7月4日","10,609.86","10,369.69","10,631.57","10,362.85","12.89B","1.45"
"2016年7月1日","10,458.43","10,506.22","10,555.95","10,436.60","9.54B","-0.30"
"2016年6月30日","10,489.99","10,474.93","10,509.99","10,435.53","9.93B","0.28"
"2016年6月29日","10,460.97","10,499.91","10,527.69","10,434.24","11.38B","-0.02"
"2016年6月28日","10,463.45","10,330.12","10,475.76","10,309.23","12.36B","0.83"
"2016年6月27日","10,377.57","10,090.05","10,377.57","10,090.05","10.91B","2.27"
"2016年6月24日","10,147.70","10,235.05","10,315.35","9,901.90","12.67B","-1.05"
"2016年6月23日","10,255.27","10,288.47","10,312.61","10,183.01","9.76B","-0.41"
"2016年6月22日","10,297.98","10,108.96","10,297.98","10,104.88","8.76B","1.64"
"2016年6月21日","10,131.86","10,285.04","10,357.18","10,093.15","10.97B","-0.88"
"2016年6月20日","10,221.85","10,183.77","10,241.91","10,101.63","8.78B","0.39"
"2016年6月17日","10,182.53","10,135.38","10,261.97","10,113.95","10.22B","0.67"
"2016年6月16日","10,115.12","10,154.18","10,199.52","10,090.23","10.61B","-0.58"
"2016年6月15日","10,173.85","9,790.88","10,215.61","9,779.11","10.81B","2.82"
"2016年6月14日","9,895.15","9,830.55","9,927.59","9,795.94","7.69B","0.33"
"2016年6月13日","9,862.58","10,190.78","10,256.62","9,862.58","11.03B","-4.40"
"2016年6月8日","10,316.82","10,330.18","10,372.98","10,232.13","9.49B","-0.30"
"2016年6月7日","10,347.84","10,365.81","10,371.87","10,297.42","9.19B","-0.15"
"2016年6月6日","10,363.08","10,383.45","10,403.81","10,296.18","9.90B","0.18"
"2016年6月3日","10,344.91","10,275.94","10,412.95","10,258.02","12.20B","0.69"
"2016年6月2日","10,274.02","10,192.51","10,274.02","10,181.18","10.65B","0.64"
"2016年6月1日","10,209.14","10,184.23","10,284.36","10,177.22","13.02B","0.48"
"2016年5月31日","10,159.93","9,786.00","10,159.93","9,786.00","12.77B","4.00"
"2016年5月30日","9,768.84","9,756.87","9,847.70","9,681.24","6.31B","-0.46"
"2016年5月27日","9,813.63","9,798.34","9,878.74","9,775.22","7.66B","-0.13"
"2016年5月26日","9,826.14","9,766.08","9,826.14","9,605.45","7.76B","0.42"
"2016年5月25日","9,784.60","9,883.94","9,930.81","9,756.52","7.05B","-0.38"
"2016年5月24日","9,821.70","9,903.17","9,903.17","9,765.65","7.13B","-0.97"
"2016年5月23日","9,918.16","9,839.78","9,937.83","9,839.76","7.72B","1.03"
"2016年5月20日","9,816.75","9,657.75","9,816.75","9,628.98","6.95B","0.85"
"2016年5月19日","9,733.74","9,684.12","9,847.22","9,684.12","7.48B","0.40"
"2016年5月18日","9,694.78","9,835.58","9,835.58","9,591.18","8.54B","-2.16"
"2016年5月17日","9,908.79","9,918.43","10,007.38","9,839.86","8.40B","-0.01"
"2016年5月16日","9,910.08","9,729.79","9,910.08","9,690.33","6.98B","1.55"
"2016年5月13日","9,759.27","9,769.13","9,880.69","9,710.17","6.49B","-0.38"
"2016年5月12日","9,796.58","9,664.28","9,801.20","9,544.12","7.29B","0.16"
"2016年5月11日","9,781.15","9,848.32","9,904.53","9,743.08","7.26B","-0.12"
"2016年5月10日","9,793.21","9,770.30","9,836.98","9,738.52","6.42B","0.03"
"2016年5月9日","9,790.48","10,018.51","10,018.51","9,747.87","9.56B","-3.07"
"2016年5月6日","10,100.53","10,473.30","10,501.43","10,100.53","11.93B","-3.57"
"2016年5月5日","10,474.01","10,403.55","10,480.22","10,372.22","8.06B","0.49"
"2016年5月4日","10,422.80","10,401.67","10,498.32","10,389.77","9.32B","-0.18"
"2016年5月3日","10,441.92","10,144.15","10,441.92","10,105.80","9.68B","2.96"
"2016年4月29日","10,141.54","10,111.61","10,196.92","10,100.18","6.26B","-0.08"
"2016年4月28日","10,149.91","10,178.24","10,198.95","9,990.67","7.64B","-0.24"
"2016年4月27日","10,174.16","10,221.83","10,279.09","10,159.50","7.46B","-0.35"
"2016年4月26日","10,209.90","10,095.96","10,209.90","10,076.74","6.97B","1.02"
"2016年4月25日","10,106.79","10,122.13","10,137.75","9,986.39","7.32B","-0.44"
"2016年4月22日","10,151.76","9,995.12","10,151.76","9,976.05","8.29B","0.92"
"2016年4月21日","10,058.80","10,120.11","10,242.36","10,049.35","10.63B","-1.04"
"2016年4月20日","10,164.74","10,632.07","10,647.09","10,011.57","14.76B","-4.13"
"2016年4月19日","10,602.46","10,618.83","10,649.25","10,531.54","8.58B","0.32"
"2016年4月18日","10,568.93","10,665.44","10,665.44","10,508.98","9.75B","-1.53"
"2016年4月15日","10,733.64","10,774.49","10,784.60","10,680.74","10.27B","-0.35"
"2016年4月14日","10,771.61","10,741.65","10,771.96","10,651.92","12.30B","0.81"
"2016年4月13日","10,684.92","10,599.22","10,810.41","10,599.22","16.66B","1.44"
"2016年4月12日","10,533.41","10,600.80","10,624.59","10,430.31","10.16B","-0.72"
"2016年4月11日","10,609.59","10,513.87","10,667.04","10,513.87","12.08B","1.88"
"2016年4月8日","10,413.54","10,425.01","10,457.01","10,288.80","10.59B","-0.87"
"2016年4月7日","10,504.88","10,719.27","10,743.23","10,504.88","12.80B","-1.68"
"2016年4月6日","10,683.86","10,604.23","10,696.03","10,570.14","12.42B","0.41"
"2016年4月5日","10,640.27","10,393.65","10,656.15","10,373.54","13.03B","2.51"
"2016年4月1日","10,379.65","10,410.68","10,442.30","10,224.37","10.27B","-0.72"
"2016年3月31日","10,455.37","10,494.52","10,552.58","10,426.45","12.12B","0.09"
"2016年3月30日","10,445.69","10,187.64","10,445.69","10,187.64","11.21B","3.48"
"2016年3月29日","10,094.71","10,259.71","10,279.00","10,024.06","10.07B","-1.77"
"2016年3月28日","10,276.84","10,399.17","10,494.20","10,248.27","11.72B","-0.61"
"2016年3月25日","10,339.68","10,256.41","10,371.52","10,223.16","10.32B","0.54"
"2016年3月24日","10,283.68","10,346.56","10,473.22","10,263.56","13.25B","-1.52"
"2016年3月23日","10,442.38","10,317.93","10,442.38","10,277.25","12.08B","0.95"
"2016年3月22日","10,344.08","10,308.91","10,435.13","10,254.69","13.93B","-0.48"
"2016年3月21日","10,394.14","10,255.90","10,394.14","10,234.65","17.99B","2.64"
"2016年3月18日","10,126.59","9,841.04","10,170.69","9,833.11","16.60B","3.42"
"2016年3月17日","9,791.85","9,515.63","9,820.99","9,511.71","11.57B","3.41"
"2016年3月16日","9,469.03","9,629.82","9,661.93","9,418.55","7.48B","-1.10"
"2016年3月15日","9,574.19","9,636.63","9,677.48","9,536.27","8.43B","-0.94"
"2016年3月14日","9,665.13","9,466.42","9,763.36","9,466.42","10.49B","3.22"
"2016年3月11日","9,363.41","9,286.52","9,430.95","9,254.24","6.24B","-0.29"
"2016年3月10日","9,390.35","9,526.19","9,600.23","9,382.16","7.37B","-1.39"
"2016年3月9日","9,523.14","9,525.25","9,672.49","9,466.49","9.05B","-2.15"
"2016年3月8日","9,732.73","9,690.57","9,732.73","9,348.76","11.83B","0.30"
"2016年3月7日","9,703.83","9,642.25","9,805.37","9,614.69","10.45B","1.75"
"2016年3月4日","9,536.71","9,721.23","9,797.56","9,447.11","14.25B","-2.31"
"2016年3月3日","9,762.01","9,770.74","9,946.93","9,749.00","15.89B","-0.04"
"2016年3月2日","9,766.37","9,308.49","9,781.91","9,308.49","14.72B","4.77"
"2016年3月1日","9,322.00","9,116.56","9,384.31","9,011.51","10.93B","2.47"
"2016年2月29日","9,097.36","9,528.72","9,528.72","9,000.89","11.12B","-4.98"
"2016年2月26日","9,573.70","9,625.37","9,676.24","9,392.67","10.16B","0.24"
"2016年2月25日","9,551.08","10,290.96","10,290.96","9,510.10","13.72B","-7.34"
"2016年2月24日","10,307.63","10,256.39","10,355.32","10,100.50","10.80B","0.08"
"2016年2月23日","10,299.67","10,374.36","10,397.52","10,171.67","11.39B","-0.69"
"2016年2月22日","10,370.99","10,290.05","10,371.14","10,239.58","12.30B","2.05"
"2016年2月19日","10,162.32","10,091.67","10,225.99","10,066.04","9.41B","0.45"
"2016年2月18日","10,116.40","10,231.26","10,273.63","10,099.10","11.84B","-0.45"
"2016年2月17日","10,161.77","10,043.69","10,178.55","9,982.17","12.04B","1.16"
"2016年2月16日","10,045.37","9,727.76","10,071.02","9,727.76","10.39B","3.89"
"2016年2月15日","9,668.84","9,385.52","9,725.18","9,385.52","6.88B","-0.05"
"2016年2月5日","9,673.48","9,802.25","9,830.08","9,670.02","7.17B","-1.22"
"2016年2月4日","9,793.07","9,667.91","9,844.02","9,667.91","8.89B","1.60"
"2016年2月3日","9,638.87","9,509.50","9,679.54","9,453.16","7.86B","0.29"
"2016年2月2日","9,610.93","9,332.69","9,646.95","9,332.69","8.34B","3.10"
"2016年2月1日","9,322.01","9,389.62","9,457.43","9,196.15","7.58B","-1.02"
"2016年1月29日","9,418.20","9,077.11","9,491.06","9,056.04","9.14B","3.70"
"2016年1月28日","9,082.59","9,309.87","9,430.56","9,045.50","8.61B","-3.61"
"2016年1月27日","9,422.43","9,525.61","9,556.83","8,986.52","11.38B","-0.64"
"2016年1月26日","9,483.55","10,079.22","10,104.47","9,463.31","10.87B","-6.96"
"2016年1月25日","10,192.53","10,194.75","10,291.50","10,103.65","7.85B","0.80"
"2016年1月22日","10,111.57","10,095.42","10,171.92","9,837.74","8.58B","1.36"
"2016年1月21日","9,975.97","10,207.42","10,475.51","9,975.97","10.19B","-3.77"
"2016年1月20日","10,366.85","10,434.35","10,554.03","10,297.82","11.31B","-1.28"
"2016年1月19日","10,501.79","10,137.38","10,519.67","10,105.55","11.76B","3.41"
"2016年1月18日","10,155.96","9,807.25","10,273.59","9,807.25","9.74B","1.58"
"2016年1月15日","9,997.92","10,268.95","10,363.82","9,940.89","11.44B","-3.35"
"2016年1月14日","10,344.94","9,678.22","10,357.95","9,668.90","11.86B","3.67"
"2016年1月13日","9,978.82","10,347.08","10,435.24","9,978.82","10.84B","-3.06"
"2016年1月12日","10,293.70","10,243.57","10,414.94","10,065.09","11.38B","0.80"
"2016年1月11日","10,212.46","10,656.87","10,809.57","10,212.46","14.18B","-6.21"
"2016年1月8日","10,888.91","11,008.89","11,121.78","10,376.29","14.93B","1.20"
"2016年1月7日","10,760.27","11,504.90","11,504.90","10,745.47","3.79B","-8.23"
"2016年1月6日","11,724.88","11,520.77","11,730.48","11,413.98","13.40B","2.24"
"2016年1月5日","11,468.06","11,116.90","11,687.48","11,063.64","15.18B","-1.36"
"2016年1月4日","11,626.04","12,650.72","12,659.41","11,625.41","10.58B","-8.20"
"2015年12月31日","12,664.89","12,893.12","12,921.71","12,664.53","10.24B","-1.75"
"2015年12月30日","12,889.83","12,826.48","12,899.94","12,768.17","10.91B","0.65"
"2015年12月29日","12,806.16","12,676.61","12,806.16","12,598.10","10.12B","0.94"
"2015年12月28日","12,686.34","13,025.66","13,064.50","12,686.34","13.56B","-2.27"
"2015年12月25日","12,980.57","12,960.25","13,012.74","12,898.47","10.43B","0.37"
"2015年12月24日","12,932.37","12,977.25","13,003.78","12,770.36","11.82B","-0.58"
"2015年12月23日","13,007.87","13,142.53","13,187.05","12,974.63","16.25B","-1.00"
"2015年12月22日","13,139.12","13,064.69","13,139.12","12,980.38","15.38B","0.85"
"2015年12月21日","13,028.31","12,824.43","13,047.12","12,816.72","16.21B","1.54"
"2015年12月18日","12,830.25","12,825.02","12,904.08","12,763.43","15.09B","0.04"
"2015年12月17日","12,825.48","12,602.67","12,825.48","12,602.67","16.99B","2.51"
"2015年12月16日","12,511.03","12,533.11","12,595.12","12,471.09","11.43B","0.13"
"2015年12月15日","12,495.25","12,412.47","12,553.79","12,412.47","11.49B","0.76"
"2015年12月14日","12,400.59","12,023.81","12,400.59","12,004.49","11.18B","2.20"
"2015年12月11日","12,134.02","12,120.59","12,228.29","12,051.44","9.76B","-0.39"
"2015年12月10日","12,181.03","12,180.77","12,318.04","12,158.65","11.07B","0.01"
"2015年12月9日","12,179.83","12,112.20","12,257.58","12,091.76","10.85B","0.12"
"2015年12月8日","12,164.97","12,371.11","12,371.11","12,151.15","11.77B","-2.23"
"2015年12月7日","12,443.05","12,351.41","12,467.85","12,262.13","11.38B","0.92"
"2015年12月4日","12,329.18","12,384.50","12,474.46","12,268.49","12.89B","-0.95"
"2015年12月3日","12,447.38","12,205.44","12,447.38","12,205.44","13.06B","2.14"
"2015年12月2日","12,186.27","12,068.98","12,188.01","11,830.99","14.03B","0.87"
"2015年12月1日","12,081.17","12,022.83","12,206.17","11,938.63","12.81B","0.36"
"2015年11月30日","12,037.86","11,991.70","12,121.22","11,455.50","15.75B","0.64"
"2015年11月27日","11,961.70","12,697.51","12,733.45","11,880.32","18.69B","-6.31"
"2015年11月26日","12,767.50","12,952.00","12,970.47","12,747.89","17.14B","-0.98"
"2015年11月25日","12,893.23","12,696.13","12,904.79","12,666.19","15.37B","1.56"
"2015年11月24日","12,694.86","12,580.72","12,694.86","12,438.92","13.33B","0.86"
"2015年11月23日","12,586.69","12,699.15","12,806.32","12,539.98","16.74B","-0.91"
"2015年11月20日","12,702.03","12,650.25","12,766.26","12,565.80","18.66B","0.73"
"2015年11月19日","12,609.84","12,326.16","12,609.84","12,309.78","14.93B","2.65"
"2015年11月18日","12,283.76","12,516.14","12,580.91","12,257.04","15.75B","-1.82"
"2015年11月17日","12,511.55","12,744.79","12,827.20","12,478.97","20.80B","-0.86"
"2015年11月16日","12,620.38","12,180.99","12,620.38","12,171.66","14.02B","1.76"
"2015年11月13日","12,402.04","12,492.94","12,574.96","12,272.38","17.78B","-1.85"
"2015年11月12日","12,635.39","12,735.50","12,758.67","12,483.34","20.13B","-0.33"
"2015年11月11日","12,677.54","12,509.52","12,687.20","12,445.29","19.76B","1.42"
"2015年11月10日","12,500.53","12,390.53","12,597.16","12,349.03","20.92B","0.38"
"2015年11月9日","12,453.24","12,227.41","12,538.35","12,145.06","22.44B","1.47"
"2015年11月6日","12,273.35","11,952.51","12,292.42","11,952.51","20.05B","2.79"
"2015年11月5日","11,939.81","11,908.69","12,091.53","11,853.46","23.69B","0.46"
"2015年11月4日","11,884.90","11,351.25","11,884.90","11,351.25","17.19B","5.29"
"2015年11月3日","11,288.14","11,341.30","11,416.84","11,200.60","10.53B","-0.15"
"2015年11月2日","11,304.88","11,306.20","11,637.99","11,266.04","13.37B","-2.09"
"2015年10月30日","11,546.05","11,542.01","11,711.04","11,369.40","14.20B","-0.18"
"2015年10月29日","11,566.66","11,565.71","11,694.78","11,406.10","13.83B","0.63"
"2015年10月28日","11,494.35","11,689.29","11,834.07","11,446.43","17.27B","-2.25"
"2015年10月27日","11,758.41","11,588.94","11,820.72","11,229.10","18.70B","0.60"
"2015年10月26日","11,687.77","11,765.65","11,789.02","11,534.83","19.23B","0.73"
"2015年10月23日","11,603.46","11,397.20","11,653.09","11,345.53","19.17B","2.64"
"2015年10月22日","11,305.10","10,921.18","11,320.01","10,910.88","15.98B","3.56"
"2015年10月21日","10,915.99","11,592.20","11,641.89","10,872.57","21.03B","-5.87"
"2015年10月20日","11,597.08","11,372.18","11,597.16","11,335.78","16.29B","1.81"
"2015年10月19日","11,391.01","11,426.52","11,498.24","11,245.01","17.82B","0.14"
"2015年10月16日","11,374.83","11,301.93","11,384.24","11,172.04","18.03B","1.30"
"2015年10月15日","11,229.38","10,862.11","11,229.38","10,862.11","15.27B","3.01"
"2015年10月14日","10,901.48","10,997.08","11,095.34","10,880.11","14.21B","-1.27"
"2015年10月13日","11,042.13","10,885.10","11,073.00","10,850.72","14.02B","0.74"
"2015年10月12日","10,961.36","10,599.88","11,069.68","10,593.54","17.24B","4.00"
"2015年10月9日","10,540.19","10,386.81","10,589.52","10,363.98","11.80B","1.40"
"2015年10月8日","10,394.73","10,332.24","10,477.21","10,265.00","11.60B","4.07"
"2015年9月30日","9,988.25","10,004.80","10,048.86","9,890.71","7.19B","0.39"
"2015年9月29日","9,949.92","9,962.58","10,070.25","9,873.78","8.56B","-1.64"
"2015年9月28日","10,115.55","9,919.56","10,124.31","9,796.93","7.70B","2.13"
"2015年9月25日","9,904.76","10,184.88","10,249.24","9,835.84","11.12B","-3.26"
"2015年9月24日","10,238.04","10,178.10","10,288.18","10,124.13","10.66B","1.04"
"2015年9月23日","10,132.30","10,071.33","10,250.45","10,040.95","11.67B","-1.04"
"2015年9月22日","10,238.69","10,200.55","10,357.42","10,121.74","13.42B","0.61"
"2015年9月21日","10,176.73","9,732.12","10,176.73","9,701.33","11.81B","3.31"
"2015年9月18日","9,850.77","9,806.72","9,914.58","9,691.06","9.57B","1.14"
"2015年9月17日","9,739.89","9,872.04","10,147.17","9,739.89","14.23B","-1.52"
"2015年9月16日","9,890.43","9,330.75","9,933.83","9,297.20","12.13B","6.45"
"2015年9月15日","9,290.81","9,533.45","9,719.66","9,259.65","10.50B","-4.98"
"2015年9月14日","9,778.23","10,517.68","10,544.28","9,739.42","12.54B","-6.55"
"2015年9月11日","10,463.69","10,408.41","10,555.62","10,332.41","9.45B","0.37"
"2015年9月10日","10,424.65","10,449.93","10,618.87","10,406.02","11.41B","-1.84"
"2015年9月9日","10,620.13","10,367.35","10,702.18","10,335.02","16.81B","2.91"
"2015年9月8日","10,320.23","9,898.64","10,341.30","9,763.95","10.68B","3.29"
"2015年9月7日","9,991.76","10,121.83","10,404.22","9,933.54","12.80B","-0.63"
"2015年9月2日","10,054.80","9,694.48","10,319.49","9,682.71","15.48B","-1.06"
"2015年9月1日","10,162.52","10,388.50","10,388.50","9,954.58","15.01B","-3.67"
"2015年8月31日","10,549.16","10,706.23","10,706.23","10,398.33","15.05B","-2.32"
"2015年8月28日","10,800.00","10,397.97","10,826.19","10,311.37","17.80B","5.32"
"2015年8月27日","10,254.35","10,076.09","10,254.35","9,713.99","15.10B","3.58"
"2015年8月26日","9,899.72","10,199.90","10,559.24","9,776.21","17.86B","-2.92"
"2015年8月25日","10,197.94","10,212.47","10,529.92","10,168.42","13.48B","-7.04"
"2015年8月24日","10,970.29","11,399.66","11,446.10","10,964.09","11.64B","-7.83"
"2015年8月21日","11,902.05","12,355.27","12,511.42","11,891.84","14.44B","-5.42"
"2015年8月20日","12,584.58","12,864.83","13,040.36","12,582.24","14.93B","-2.90"
"2015年8月19日","12,960.66","12,328.60","13,028.50","12,049.92","17.28B","2.18"
"2015年8月18日","12,683.85","13,608.52","13,652.54","12,634.95","20.80B","-6.56"
"2015年8月17日","13,573.90","13,417.33","13,585.96","13,309.54","17.52B","0.95"
"2015年8月14日","13,445.87","13,497.16","13,606.33","13,378.59","16.82B","0.38"
"2015年8月13日","13,395.18","13,069.98","13,395.18","12,962.00","14.58B","2.12"
"2015年8月12日","13,117.10","13,201.54","13,396.33","13,117.10","14.27B","-1.55"
"2015年8月11日","13,323.08","13,316.89","13,508.30","13,240.09","18.39B","0.15"
"2015年8月10日","13,302.96","12,877.31","13,373.30","12,821.89","17.11B","4.31"
"2015年8月7日","12,753.05","12,543.66","12,769.13","12,522.47","12.50B","2.67"
"2015年8月6日","12,421.85","12,274.72","12,595.12","12,231.89","10.00B","-0.82"
"2015年8月5日","12,524.69","12,694.57","12,842.31","12,447.04","13.71B","-1.47"
"2015年8月4日","12,711.56","12,163.12","12,711.56","12,105.94","14.05B","4.52"
"2015年8月3日","12,161.58","12,178.57","12,305.61","11,909.00","13.72B","-1.72"
"2015年7月31日","12,374.25","12,228.41","12,580.96","12,213.46","12.74B","-0.17"
"2015年7月30日","12,395.92","12,766.34","12,988.56","12,382.30","15.93B","-3.33"
"2015年7月29日","12,823.07","12,472.27","12,823.15","12,078.32","15.73B","4.11"
